2024-11-29 14:10:15,987 - 14:10:15.169; 9; 6; 160830; 9981709015197; 1732885815505458442; 1732885815553153298; 273999491; 1732885815815052160; 1732885815983377581; 0; 70/70; happy; 54
2024-11-29 14:10:16,602 - 14:10:15.987; 9; 7; 154911; 9981709015197; 1732885816178646279; 1732885816132045962; 257397877; 1732885816520235849; 1732885816598131004; 0; 70/70; None; 53
2024-11-29 14:10:17,320 - 14:10:16.602; 9; 8; 159371; 9981709015197; 1732885816835922449; 1732885816811100898; 306723415; 1732885817040201064; 1732885817315564476; 0; 70/70; neutral; 56
2024-11-29 14:10:18,240 - 14:10:17.320; 9; 9; 136689; 9981709015197; 1732885817653757347; 1732885817689313078; 307863043; 1732885817933190241; 1732885818236190364; 0; 70/70; happy; 54
2024-11-29 14:10:18,996 - 14:10:18.240; 9; 10; 149083; 9981709015197; 1732885818576588753; 1732885818641544103; 288278851; 1732885818952425295; 1732885818992570470; 0; 70/70; happy; 54
2024-11-29 14:10:19,674 - 14:10:18.996; 10; 0; 140544; 9981709015197; 1732885819152195027; 1732885819146613290; 348385815; 1732885819564433266; 1732885819669830785; 0; 70/70; happy; 54
2024-11-29 14:10:20,595 - 14:10:19.674; 10; 1; 135250; 9981709015197; 1732885819906622553; 1732885819878313365; 409182590; 1732885820376521174; 1732885820591190522; 0; 70/70; happy; 54
2024-11-29 14:10:21,722 - 14:10:20.595; 10; 2; 142603; 9981709015197; 1732885820930741058; 1732885820997675924; 447114393; 1732885821437487029; 1732885821717848139; 0; 70/70; happy; 54
2024-11-29 14:10:22,541 - 14:10:21.722; 10; 3; 139179; 9981709015197; 1732885821955993584; 1732885822030337739; 332673435; 1732885822361168384; 1732885822536845399; 0; 70/70; happy; 54
2024-11-29 14:10:23,566 - 14:10:22.541; 10; 4; 150641; 9981709015197; 1732885822877195570; 1732885822937028905; 332772477; 1732885823279566022; 1732885823561120371; 0; 70/70; happy; 54
2024-11-29 14:10:24,385 - 14:10:23.566; 10; 5; 153171; 9981709015197; 1732885823902688166; 1732885823805459621; 284515324; 1732885824257339946; 1732885824380270417; 0; 70/70; neutral; 56
2024-11-29 14:10:25,102 - 14:10:24.385; 10; 6; 160830; 9981709015197; 1732885824619255359; 1732885824615836390; 273876041; 1732885824998646382; 1732885825097660657; 0; 70/70; happy; 54
2024-11-29 14:10:25,849 - 14:10:25.102; 10; 7; 154911; 9981709015197; 1732885825439204094; 1732885825485467330; 254359330; 1732885825667941681; 1732885825845546573; 0; 70/70; None; 53
2024-11-29 14:10:26,534 - 14:10:25.850; 10; 8; 159371; 9981709015197; 1732885826051130361; 1732885826069216691; 310506944; 1732885826432105695; 1732885826530515803; 0; 70/70; neutral; 56
2024-11-29 14:10:27,354 - 14:10:26.535; 10; 9; 136689; 9981709015197; 1732885826870230518; 1732885826906324465; 309014722; 1732885827242752209; 1732885827349871877; 0; 70/70; happy; 54
2024-11-29 14:10:28,102 - 14:10:27.355; 10; 10; 149083; 9981709015197; 1732885827691442578; 1732885827734673725; 286605825; 1732885828089750721; 1732885828098984777; 0; 70/70; happy; 54
2024-11-29 14:10:28,692 - 14:10:28.103; 11; 0; 140544; 9981709015197; 1732885828259375587; 1732885828246688037; 353991533; 1732885828693492311; 1732885828688828515; 0; 70/70; happy; 54
2024-11-29 14:10:29,505 - 14:10:28.692; 11; 1; 135250; 9981709015197; 1732885828920399987; 1732885828899493292; 408094135; 1732885829387280758; 1732885829499925735; 0; 70/70; happy; 54
2024-11-29 14:10:30,631 - 14:10:29.505; 11; 2; 142603; 9981709015197; 1732885829839779767; 1732885829902206430; 441550519; 1732885830350614530; 1732885830626778679; 0; 70/70; happy; 54
2024-11-29 14:10:31,450 - 14:10:30.631; 11; 3; 139179; 9981709015197; 1732885830864988795; 1732885830854999429; 329132711; 1732885831234862831; 1732885831446000377; 0; 70/70; happy; 54
2024-11-29 14:10:32,474 - 14:10:31.451; 11; 4; 150641; 9981709015197; 1732885831857728174; 1732885831909195954; 336117249; 1732885832189789523; 1732885832470050504; 0; 70/70; happy; 54
2024-11-29 14:10:33,294 - 14:10:32.475; 11; 5; 153171; 9981709015197; 1732885832812388899; 1732885832873979709; 281912834; 1732885833169027924; 1732885833289236819; 0; 70/70; neutral; 56
2024-11-29 14:10:34,145 - 14:10:33.294; 11; 6; 160830; 9981709015197; 1732885833630921584; 1732885833676973569; 272501601; 1732885833979852540; 1732885834140817459; 0; 70/70; happy; 54
2024-11-29 14:10:34,738 - 14:10:34.145; 11; 7; 154911; 9981709015197; 1732885834346759282; 1732885834383219378; 255421429; 1732885834577698747; 1732885834735006230; 0; 70/70; None; 53
2024-11-29 14:10:35,469 - 14:10:34.738; 11; 8; 159371; 9981709015197; 1732885835061838025; 1732885835155158701; 299246983; 1732885835438028824; 1732885835465192765; 0; 70/70; neutral; 56
2024-11-29 14:10:36,161 - 14:10:35.469; 11; 9; 136689; 9981709015197; 1732885835675652822; 1732885835673587153; 305769252; 1732885836038407465; 1732885836156651968; 0; 70/70; happy; 54
2024-11-29 14:10:36,978 - 14:10:36.161; 11; 10; 149083; 9981709015197; 1732885836495917610; 1732885836539037019; 287745535; 1732885836859655255; 1732885836975265010; 0; 70/70; happy; 54
2024-11-29 14:10:37,901 - 14:10:36.978; 12; 0; 140544; 9981709015197; 1732885837316705855; 1732885837354112862; 354065484; 1732885837743159197; 1732885837897278231; 0; 70/70; happy; 54
2024-11-29 14:10:38,926 - 14:10:37.902; 12; 1; 135250; 9981709015197; 1732885838236502645; 1732885838300177156; 403427745; 1732885838739622863; 1732885838921291071; 0; 70/70; happy; 54
2024-11-29 14:10:39,950 - 14:10:38.926; 12; 2; 142603; 9981709015197; 1732885839262223630; 1732885839326490992; 445257169; 1732885839834746052; 1732885839945343885; 0; 70/70; happy; 54
2024-11-29 14:10:40,769 - 14:10:39.950; 12; 3; 139179; 9981709015197; 1732885840181407943; 1732885840169825846; 336491215; 1732885840600099852; 1732885840764550088; 0; 70/70; happy; 54
2024-11-29 14:10:41,690 - 14:10:40.769; 12; 4; 150641; 9981709015197; 1732885841104806727; 1732885841171116810; 338739120; 1732885841534524591; 1732885841686077679; 0; 70/70; happy; 54
2024-11-29 14:10:42,510 - 14:10:41.691; 12; 5; 153171; 9981709015197; 1732885842025729945; 1732885842085501733; 290288524; 1732885842396101468; 1732885842505291244; 0; 70/70; neutral; 56
2024-11-29 14:10:43,329 - 14:10:42.510; 12; 6; 160830; 9981709015197; 1732885842843798238; 1732885842859203530; 278841799; 1732885843241209960; 1732885843325399758; 0; 70/70; happy; 54
2024-11-29 14:10:44,018 - 14:10:43.330; 12; 7; 154911; 9981709015197; 1732885843663513381; 1732885843709697673; 249420387; 1732885843901153700; 1732885844014647194; 0; 70/70; None; 53
2024-11-29 14:10:44,762 - 14:10:44.019; 12; 8; 159371; 9981709015197; 1732885844195001814; 1732885844202047336; 304394302; 1732885844546197449; 1732885844757929979; 0; 70/70; neutral; 56
2024-11-29 14:10:45,581 - 14:10:44.763; 12; 9; 136689; 9981709015197; 1732885844993534251; 1732885844963722086; 308047428; 1732885845362521545; 1732885845577376918; 0; 70/70; happy; 54
2024-11-29 14:10:46,434 - 14:10:45.582; 12; 10; 149083; 9981709015197; 1732885845917916341; 1732885845974523639; 286680240; 1732885846343685129; 1732885846430776045; 0; 70/70; happy; 54
2024-11-29 14:10:47,220 - 14:10:46.435; 13; 0; 140544; 9981709015197; 1732885846635883866; 1732885846651800696; 344135944; 1732885847050564621; 1732885847215537539; 0; 70/70; happy; 54
